[Title];;;;;;;;;;;;;;;;;;;;;;;;;
Title;;;;;;;;;;;;;;;;;;;;;;;;;
Requirement_file_derived_from_VS_for_General_Radio_Performance_30/10264-CRH1090446 ;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[Open-issues_];;;;;;;;;;;;;;;;;;;;;;;;;
Date;Revision;User;Mantis;Comment;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[Abbrevations];;;;;;;;;;;;;;;;;;;;;;;;;
Abbrevation;;;;;;;;;;;;;;;;;;;;;;;;;
VS_=_Verification_Specification;;;;;;;;;;;;;;;;;;;;;;;;;
*_=_Wildcard,_any_parameter_value_will_match_wildcard;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[Description];;;;;;;;;;;;;;;;;;;;;;;;;
Comment;;;;;;;;;;;;;;;;;;;;;;;;;
For narrowband blocking and inband blocking instead of specifiying the InterfererLevel(dBm) specifying the p0 it will take it from the selectivity table, however this can not be done on outband. ;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[History];;;;;;;;;;;;;;;;;;;;;;;;;
Date;Revision;User;Comment;;;;;;;;;;;;;;;;;;;;;;
08-25-2015;PA1;EVASICH;Derived from BLK B66A Limits;;;;;;;;;;;;;;;;;;;;;;
20150930;PA2;ELITANS;Chnage to CW for 3400-3800 blk outband;;;;;;;;;;;;;;;;;;;;;;
20151014;PA2;ELITANS;SelectivityReq was revered between UTRA and EUTRA;;;;;;;;;;;;;;;;;;;;;;
ABS(1/6*(6*RFLO+RXIF1));2168550000;2161883333;2157716667;6x6;;;;;;;;;;;;;;;;;;;;;
ABS(1/6*(6*RFLO-RXIF1));2038250000;2044916667;2049083333;6x6;;;;;;;;;;;;;;;;;;;;;
ABS(1/6*(7*RFLO+RXIF1));2519116667;2512450000;2508283333;6x7;;;;;;;;;;;;;;;;;;;;;
ABS(1/6*(7*RFLO-RXIF1));2388816667;2395483333;2399650000;6x7;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(1*RFLO+RXIF1));356328571;350614286;347042857;7x1;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(1*RFLO-RXIF1));244642857;250357143;253928571;7x1;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(2*RFLO+RXIF1));656814286;651100000;647528571;7x2;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(2*RFLO-RXIF1));545128571;550842857;554414286;7x2;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(3*RFLO+RXIF1));957300000;951585714;948014286;7x3;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(3*RFLO-RXIF1));845614286;851328571;854900000;7x3;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(4*RFLO+RXIF1));1257785714;1252071429;1248500000;7x4;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(4*RFLO-RXIF1));1146100000;1151814286;1155385714;7x4;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(5*RFLO+RXIF1));1558271429;1552557143;1548985714;7x5;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(5*RFLO-RXIF1));1446585714;1452300000;1455871429;7x5;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(6*RFLO+RXIF1));1858757143;1853042857;1849471429;7x6;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(6*RFLO-RXIF1));1747071429;1752785714;1756357143;7x6;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(7*RFLO+RXIF1));2159242857;2153528571;2149957143;7x7;;;;;;;;;;;;;;;;;;;;;
ABS(1/7*(7*RFLO-RXIF1));2047557143;2053271429;2056842857;7x7;;;;;;;;;;;;;;;;;;;;;
RXIF1;390900000;350900000;325900000;RF to IF1 (leakage);Direct Leakage;;;;;;;;;;;;;;;;;;;;
RXIF1+2*RXIF2;456460000;496460000;521460000;RF to IF1image (leakage);;;;;;;;;;;;;;;;;;;;;
RXIF2;32780000;72780000;97780000;RF to ADC leakage(Nyq Zone#1);;;;;;;;;;;;;;;;;;;;;
ABS(FSRXADC-RXIF2);212980000;172980000;147980000;RF to ADC leakage(Nyq Zone#2);;;;;;;;;;;;;;;;;;;;;
ABS(FSRXADC+RXIF2);278540000;318540000;343540000;RF to ADC leakage(Nyq Zone#3);;;;;;;;;;;;;;;;;;;;;
ABS(2*FSRXADC-RXIF2);458740000;418740000;393740000;RF to ADC leakage(Nyq Zone#4);;;;;;;;;;;;;;;;;;;;;
RFLO-((RXIF1+RXIF2)+(FSRXADC-RXIF2));1466740000;1506740000;1531740000;RF to Nyq Zone#2;Worst TRX filtering;;;;;;;;;;;;;;;;;;;;
RFLO-((RXIF1+RXIF2)-(FSRXADC-RXIF2));1892700000;1852700000;1827700000;RF to Nyq Zone#2;;;;;;;;;;;;;;;;;;;;;
RFLO+((RXIF1+RXIF2)-(FSRXADC-RXIF2));2314100000;2354100000;2379100000;RF to Nyq Zone#2;;;;;;;;;;;;;;;;;;;;;
RFLO+((RXIF1+RXIF2)+(FSRXADC-RXIF2));2740060000;2700060000;2675060000;RF to Nyq Zone#2;;;;;;;;;;;;;;;;;;;;;
RFLO-((3*FSRXADC+RXIF2)-(RXIF1+RXIF2));1757020000;1717020000;1692020000;RF to IF1sum to Nyq Zone#7;;;;;;;;;;;;;;;;;;;;;
RFLO+((3*FSRXADC+RXIF2)-(RXIF1+RXIF2));2449780000;2489780000;2514780000;RF to IF1sum to Nyq Zone#7;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/1*(2*RXIFLO+RXIF2));1223260000;1183260000;1158260000;RF to IF_1x2;mult. by m and mix. with n*IFLO at RF;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/1*(2*RXIFLO-RXIF2));1288820000;1328820000;1353820000;RF to IF_1x2;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/1*(3*RXIFLO+RXIF2));799580000;759580000;734580000;RF to IF_1x3;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/1*(3*RXIFLO-RXIF2));865140000;905140000;930140000;RF to IF_1x3;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/1*(2*RXIFLO+RXIF2));2983540000;3023540000;3048540000;RF to IF_1x2;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/1*(2*RXIFLO-RXIF2));2917980000;2877980000;2852980000;RF to IF_1x2;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/1*(3*RXIFLO+RXIF2));3407220000;3447220000;3472220000;RF to IF_1x3;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/1*(3*RXIFLO-RXIF2));3341660000;3301660000;3276660000;RF to IF_1x3;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/2*(1*RXIFLO+RXIF2));1875170000;1855170000;1842670000;RF to IF_2x1;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/2*(1*RXIFLO-RXIF2));1907950000;1927950000;1940450000;RF to IF_2x1;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/2*(2*RXIFLO+RXIF2));1663330000;1643330000;1630830000;RF to IF_2x2;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/2*(2*RXIFLO-RXIF2));1696110000;1716110000;1728610000;RF to IF_2x2;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/2*(3*RXIFLO+RXIF2));1451490000;1431490000;1418990000;RF to IF_2x3;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/2*(3*RXIFLO-RXIF2));1484270000;1504270000;1516770000;RF to IF_2x3;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/2*(1*RXIFLO+RXIF2));2331630000;2351630000;2364130000;RF to IF_2x1;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/2*(1*RXIFLO-RXIF2));2298850000;2278850000;2266350000;RF to IF_2x1;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/2*(2*RXIFLO+RXIF2));2543470000;2563470000;2575970000;RF to IF_2x2;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/2*(2*RXIFLO-RXIF2));2510690000;2490690000;2478190000;RF to IF_2x2;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/2*(3*RXIFLO+RXIF2));2755310000;2775310000;2787810000;RF to IF_2x3;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/2*(3*RXIFLO-RXIF2));2722530000;2702530000;2690030000;RF to IF_2x3;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/3*(1*RXIFLO+RXIF2));1951246667;1937913333;1929580000;RF to IF_3x1;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/3*(1*RXIFLO-RXIF2));1973100000;1986433333;1994766667;RF to IF_3x1;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/3*(2*RXIFLO+RXIF2));1810020000;1796686667;1788353333;RF to IF_3x2;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/3*(2*RXIFLO-RXIF2));1831873333;1845206667;1853540000;RF to IF_3x2;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/3*(3*RXIFLO+RXIF2));1668793333;1655460000;1647126667;RF to IF_3x3;;;;;;;;;;;;;;;;;;;;;
RFLO-ABS(1/3*(3*RXIFLO-RXIF2));1690646667;1703980000;1712313333;RF to IF_3x3;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/3*(1*RXIFLO+RXIF2));2255553333;2268886667;2277220000;RF to IF_3x1;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/3*(1*RXIFLO-RXIF2));2233700000;2220366667;2212033333;RF to IF_3x1;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/3*(2*RXIFLO+RXIF2));2396780000;2410113333;2418446667;RF to IF_3x2;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/3*(2*RXIFLO-RXIF2));2374926667;2361593333;2353260000;RF to IF_3x2;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/3*(3*RXIFLO+RXIF2));2538006667;2551340000;2559673333;RF to IF_3x3;;;;;;;;;;;;;;;;;;;;;
RFLO+ABS(1/3*(3*RXIFLO-RXIF2));2516153333;2502820000;2494486667;RF to IF_3x3;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[AdditionalInband];# only p0 and s0;# p0, s0 and p;# only p0 and s0;;;;;;;;;;;;;;;;;;;;;;
InterfererType;InterfererPowerMinFormula(dBm);SelectivityFormula(dB);InterfererPowerMaxFormula(dBm);Comments ;;;;;;;;;;;;;;;;;;;;;
*;p0;s0+11+p0-p;p0+10;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0-2;s0+p0-p;p0;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0-20;s0+2;p0-2;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0+10;s0;0;if level above p0+10 take s0;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[AdditionalInbandTDSCDMA];# only p0 and s0;# p0, s0 and p;# only p0 and s0;;;;;;;;;;;;;;;;;;;;;;
InterfererType;InterfererPowerMinFormula(dBm);SelectivityFormula(dB);InterfererPowerMaxFormula(dBm);Comments ;;;;;;;;;;;;;;;;;;;;;
*;p0;s0+11+p0-p;p0+10;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0-3;s0+p0-p;p0;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0-7;s0-2.8+p0-p;p0-3;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0-20;s0-2.8+7;p0-7;6.3.4.4 Requirements;;;;;;;;;;;;;;;;;;;;;
*;p0+10;s0;0;if level above p0+10 take s0;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[SelectivityTable_BGI_Low];;;;;;;;;;;;;;;;;;;;;;;;;
OperatingBand ;CarrierStandard;GainSetting(dB);CarrierBandwidth(MHz);p0(dBm);s0(dB);Comment;RequirementTag;;;;;;;;;;;;;;;;;;
66A;EUTRA;17;5|10|15|20;-42;-56.7;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
66A;UTRA;17;5;-42;-57.4;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
66A;EUTRA;6;5|10|15|20;-29.5;-56.7;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
66A;UTRA;6;5;-29.5;-57.4;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[SelectivityTable_BGI_High];;;;;;;;;;;;;;;;;;;;;;;;;
OperatingBand ;CarrierStandard;GainSetting(dB);CarrierBandwidth(MHz);p0(dBm);s0(dB);Comment;RequirementTag;;;;;;;;;;;;;;;;;;
66A;EUTRA;17;5|10|15|20;-35;-63.7;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
66A;UTRA;17;5;-35;-64.4;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
66A;EUTRA;6;5|10|15|20;-22.5;-63.7;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
66A;UTRA;6;5;-22.5;-64.4;Table 148 B66A in-band blocking requirements;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[LW_PF52_RfToData_BGI];;;;;;;;;;;;;;;;;;;;;;;;;
GainSetting(dB);CarrierLocation;CarrierStandard;CarrierBandwidth(MHz);Case;StartFrequency(MHz);StopFrequency(MHz);StepSize(MHz);Steps;MinOffset(MHz);MaxOffset(MHz);GeneralSelectivityTableRef;AdditionalSelectivityTableRef;InterfererLevel(dBm);InterfererModulation;InterfererBandwidth(MHz);Info;AdjustCase;AgcStepping;TestSpuriousResponse;IntStepping;IntStepSize(dB);IntStartLevelFormula(dBm);IntStopLevelFormula(dBm);VS;RequirementTag
#General in-band selectivity;;;;;;;;;;;;;;;;;;;;;;;;;
17;*;*;*;1;1690;1800;1;1;BW/2+7.5;BW/2+7.5;SelectivityTable_BGI_High;AdditionalInband;p0;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 148 B66A in-band blocking requirements
17;*;*;*;2;1690;1800;1;5;BW/2+2.5;BW/2+2.5;SelectivityTable_BGI_Low;AdditionalInband;p0;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 148 B66A in-band blocking requirements
;;;;;;;;;;;;;;;;;;;;;;;;;
6;*;*;*;1;1690;1800;1;1;BW/2+7.5;BW/2+7.5;SelectivityTable_BGI_High;AdditionalInband;p0;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 148 B66A in-band blocking requirements
6;*;*;*;2;1690;1800;1;5;BW/2+2.5;BW/2+2.5;SelectivityTable_BGI_Low;AdditionalInband;p0;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 148 B66A in-band blocking requirements
;;;;;;;;;;;;;;;;;;;;;;;;;
#Additional General in-band selectivity;;;;;;;;;;;;;;;;;;;;;;;;;
17;*;*;*;1;1690;1800;1;1;BW/2+7.5;BW/2+7.5;SelectivityTable_BGI_High;AdditionalInband;-30;EUTRA;5;NA;NO;YES;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 165 B66A Additional blocking requirements
17;*;*;*;2;1690;1800;1;5;BW/2+2.5;BW/2+2.5;SelectivityTable_BGI_Low;AdditionalInband;-32;EUTRA;5;NA;NO;YES;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 165 B66A Additional blocking requirements
;;;;;;;;;;;;;;;;;;;;;;;;;
6;*;*;*;1;1690;1800;1;1;BW/2+7.5;BW/2+7.5;SelectivityTable_BGI_High;AdditionalInband;-17.5;EUTRA;5;NA;NO;YES;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 165 B66A Additional blocking requirements
6;*;*;*;2;1690;1800;1;5;BW/2+2.5;BW/2+2.5;SelectivityTable_BGI_Low;AdditionalInband;-19.5;EUTRA;5;NA;NO;YES;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Rev F;Table 165 B66A Additional blocking requirements
#SixSigma cases General in-band selectivity;;;;;;;;;;;;;;;;;;;;;;;;;
17;*;EUTRA;5;SixSigma1;1690;1800;1;1;5;5;SelectivityTable_BGI_Low;AdditionalInband;-32;EUTRA;5;NA;NO;YES;NO;NO;1;-42;-32;3/0363-KRC161583/1 Rev A;RHWR8669
17;*;EUTRA;5;SixSigma2;1690;1800;2.5;1;10;10;SelectivityTable_BGI_High;AdditionalInband;-35;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;3/0363-KRC161583/1 Rev A;RHWR8669
17;T;EUTRA;5;SixSigma3;1690;1800;1;1;48.7;48.7;SelectivityTable_BGI_High;AdditionalInband;-35;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;3/0363-KRC161583/1 Rev A;RHWR8669
17;*;EUTRA;20;SixSigma5;1690;1800;1;1;12.5;12.5;SelectivityTable_BGI_Low;AdditionalInband;-42;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;3/0363-KRC161583/1 Rev A;RHWR8669
17;*;EUTRA;20;SixSigma6;1690;1800;1;1;10.24;10.24;SelectivityTable_BGI_Low;AdditionalInband;-40;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;3/0363-KRC161583/1 Rev A;RHWR8670
17;*;UTRA;5;SixSigma7;1690;1800;1;1;5;5;SelectivityTable_BGI_Low;AdditionalInband;-42;EUTRA;5;NA;NO;NO;NO;NO;-1;-1;-1;3/0363-KRC161583/1 Rev A;RHWR8669
6;*;EUTRA;5;SixSigma9;1690;1800;1;1;5;5;SelectivityTable_BGI_Low;AdditionalInband;-19.5;EUTRA;5;NA;NO;YES;NO;NO;1;-29.5;-19.5;3/0363-KRC161583/1 Rev A;RHWR8671
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[SelectivityTable_BGN];;;;;;;;;;;;;;;;;;;;;;;;;
OperatingBand ;CarrierStandard;GainSetting(dB);CarrierBandwidth(MHz);p0(dBm);s0(dB);Comment;RequirementTag;;;;;;;;;;;;;;;;;;
66A;EUTRA;17;5|10|15|20;-40;-58.7;Table 157 Selectivity for Narrowband blocking Interferers B66A;RHWVI7910 PF1;;;;;;;;;;;;;;;;;;
66A;UTRA;17;5;-40;-59.4;Table 157 Selectivity for Narrowband blocking Interferers B66A;RHWVI7910 PF1;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
66A;EUTRA;6;5|10|15|20;-27.5;-58.7;Table 157 Selectivity for Narrowband blocking Interferers B66A;RHWVI7910 PF1;;;;;;;;;;;;;;;;;;
66A;UTRA;6;5;-27.5;-59.4;Table 157 Selectivity for Narrowband blocking Interferers B66A;RHWVI7910 PF1;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
[WL_PF52_RfToData_BGN];;;;;;;;;;;;;;;;;;;;;;;;;
GainSetting(dB);CarrierLocation;CarrierStandard;CarrierBandwidth(MHz);Case;StartFrequency(MHz);StopFrequency(MHz);Offset;Index;GeneralSelectivityTableRef;AdditionalSelectivityTableRef;InterfererLevel(dBm);InterfererModulation;InterfererBandwidth(MHz);Info;AdjustCase;AgcStepping;TestSpuriousResponse;IntStepping;IntStepSize(dB);IntStartLevelFormula(dBm);IntStopLevelFormula(dBm);VS;RequirementTag;Comment;
#General Narrowband in-band selectivity;;;;;;;;;;;;;;;;;;;;;;;;;
17;*;*;*;1;1690;1800;BW/2+0.24+i*0.18;0,1,2,3,4,9,14,19,24;SelectivityTable_BGN;AdditionalInband;p0;1RB_QPSK;1.4;NA;NO;NO;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Uen F;Table 157 B66A Selectivity for narrowband blocking interferers;No-Tma;
6;*;*;*;1;1690;1800;BW/2+0.24+i*0.18;0,1,2,3,4,9,14,19,24;SelectivityTable_BGN;AdditionalInband;p0;1RB_QPSK;1.4;NA;NO;NO;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Uen F;Table 157 B66A Selectivity for narrowband blocking interferers;Tma;
#Additional Narrowband General in-band selectivity;;;;;;;;;;;;;;;;;;;;;;;;;
17;*;*;*;1;1690;1800;BW/2+0.24+i*0.18;0,1,2,3,4,9,14,19,24;SelectivityTable_BGN;AdditionalInband;-30;1RB_QPSK;1.4;NA;NO;YES;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Uen F;Table 165 Additional blocking LTE B4, B9, B10, B20, B25, B28, B66A;No-Tma;
6;*;*;*;1;1690;1800;BW/2+0.24+i*0.18;0,1,2,3,4,9,14,19,24;SelectivityTable_BGN;AdditionalInband;-17.5;1RB_QPSK;1.4;NA;NO;YES;NO;NO;-1;-1;-1;30/102 64-CRH 109 0446 Uen F;Table 165 Additional blocking LTE B4, B9, B10, B20, B25, B28, B66A;Tma;
#SixSigma cases General Narrowband in-band;;;;;;;;;;;;;;;;;;;;;;;;;
17;*;EUTRA;5;SixSigma4;1690;1800;2.74;0;SelectivityTable_BGI_Low;AdditionalInband;-40;1RB_QPSK;1.4;NA;NO;NO;NO;NO;10;-40;-30;3/0363-KRC161583/1 Rev A;RHWR8670;;
17;*;UTRA;5;SixSigma8;1690;1800;2.74;0;SelectivityTable_BGI_Low;AdditionalInband;-40;1RB_QPSK;1.4;NA;NO;NO;NO;NO;-1;-1;-1;3/0363-KRC161583/1 Rev A;RHWR8670;;
6;*;EUTRA;5;SixSigma10;1690;1800;2.74;0;SelectivityTable_BGI_Low;AdditionalInband;-27.5;1RB_QPSK;1.4;NA;NO;NO;NO;NO;10;-27.5;-17.5;3/0363-KRC161583/1 Rev A;RHWR8671;;
